1630991121.407,29.0
1630995203.02,44.0,41.0
1630995203.257,31.0,30.0
1630995203.364,34.0,51.0
1630995203.532,14.0,48.0
1630995203.831,29.0,23.0
1630995204.102,9.0,56.0
1630995204.29,3.0,6.0
1630995204.335,10.0,36.0
1630995204.54,19.0,51.0
1630995204.572,43.0,48.0
1630995204.666,20.0,39.0
1630995204.81,2.0,45.0
1630995205.109,39.0,4.0
1630995205.187,27.0,14.0
1630995205.224,3.0,41.0
1630995205.285,23.0,43.0
1630995205.564,7.0,48.0
1630995205.756,32.0,8.0
1630995205.937,36.0,42.0
1630995206.006,2.0,55.0
1630995206.063,11.0,28.0
1630995206.109,14.0,3.0
1630995206.264,6.0,42.0
1630995206.297,34.0,29.0
1630995206.453,37.0,27.0
1630995206.481,47.0,29.0
1630995206.777,30.0,11.0
1630995206.936,18.0,21.0
1630995207.133,3.0,33.0
1630995207.35,20.0,27.0
1630995207.526,5.0,33.0
1630995207.608,39.0,45.0
1630995207.657,45.0,5.0
1630995207.838,6.0,31.0
1630995208.116,26.0,4.0
1630995208.194,32.0,24.0
1630995208.366,41.0,26.0
1630995208.546,49.0,54.0
1630995208.78,31.0,17.0
1630995208.932,9.0,42.0
1630995209.214,40.0,7.0
1630995209.444,28.0,39.0
1630995209.518,35.0,9.0
1630995209.603,45.0,51.0
1630995209.722,41.0,27.0
1630995209.964,12.0,0.0
1630995210.115,34.0,24.0
1630995210.378,6.0,34.0
1630995210.607,0.0,30.0
1630995210.812,11.0,59.0
1630995210.939,28.0,55.0
1630995211.214,1.0,33.0
1630995211.316,43.0,39.0
1630995211.554,14.0,14.0
1630995211.803,35.0,22.0
1630995212.02,40.0,48.0
1630995212.041,46.0,59.0
1630995212.283,30.0,53.0
1630995212.455,15.0,56.0
1630995212.578,0.0,34.0
1630995212.615,43.0,38.0
1630995212.623,40.0,58.0
1630995212.905,8.0,59.0
1630995212.959,29.0,8.0
1630995213.008,1.0,18.0
1630995213.164,49.0,33.0
1630995213.184,12.0,40.0
1630995213.233,40.0,57.0
1630995213.389,41.0,50.0
1630995213.442,37.0,0.0
1630995213.491,11.0,21.0
1630995213.536,48.0,40.0
1630995213.819,10.0,47.0
1630995213.872,38.0,2.0
1630995214.09,10.0,40.0
1630995214.274,0.0,51.0
1630995214.462,23.0,58.0
1630995214.737,10.0,55.0
1630995214.802,28.0,5.0
1630995214.95,3.0,38.0
1630995215.142,19.0,13.0
1630995215.401,1.0,19.0
1630995215.413,40.0,43.0
1630995215.659,27.0,19.0
1630995215.724,30.0,6.0
1630995215.913,21.0,6.0
1630995216.138,47.0,41.0
1630995216.179,6.0,36.0
1630995216.462,49.0,22.0
1630995216.65,2.0,0.0
1630995216.818,41.0,21.0
1630995217.076,44.0,11.0
1630995217.178,33.0,45.0
1630995217.342,15.0,24.0
1630995217.461,17.0,21.0
1630995217.728,30.0,55.0
1630995218.01,4.0,43.0
1630995218.223,23.0,14.0
1630995218.321,5.0,41.0
1630995218.375,43.0,37.0
1630995218.387,14.0,43.0
1630995218.576,12.0,20.0
1630995218.719,44.0,34.0
1630995218.764,17.0,22.0
1630995218.887,44.0,48.0
1630995219.035,33.0,5.0
1630995219.182,35.0,8.0
1630995219.247,24.0,25.0
1630995219.436,21.0,38.0
1630995219.727,4.0,35.0
1630995220.01,25.0,42.0
1630995220.071,25.0,56.0
1630995220.333,49.0,55.0
1630995220.44,45.0,11.0
1630995220.686,27.0,48.0
1630995220.837,11.0,13.0
1630995220.927,10.0,30.0
1630995221.058,18.0,11.0
1630995221.255,48.0,30.0
1630995221.296,0.0,18.0
1630995221.439,26.0,56.0
1630995221.624,23.0,48.0
1630995221.71,17.0,6.0
1630995222.0,44.0,2.0
1630995222.255,1.0,3.0
1630995222.386,40.0,9.0
1630995222.398,5.0,57.0
1630995222.553,21.0,34.0
1630995222.713,43.0,5.0
1630995222.828,38.0,42.0
1630995222.849,1.0,25.0
1630995222.885,43.0,45.0
1630995223.07,17.0,42.0
1630995223.246,29.0,36.0
1630995223.533,47.0,1.0
1630995223.598,28.0,29.0
1630995223.77,26.0,55.0
1630995223.778,33.0,24.0
1630995224.024,25.0,52.0
1630995224.233,24.0,18.0
1630995224.496,15.0,4.0
1630995224.667,16.0,37.0
1630995224.725,13.0,13.0
1630995225.0,27.0,49.0
1630995225.241,28.0,13.0
1630995225.315,31.0,3.0
1630995225.422,20.0,24.0
1630995225.516,0.0,37.0
1630995225.528,32.0,7.0
1630995225.778,26.0,43.0
1630995226.048,6.0,44.0
1630995226.171,40.0,52.0
1630995226.376,25.0,43.0
1630995226.417,21.0,56.0
1630995226.433,12.0,38.0
1630995226.708,37.0,24.0
1630995226.798,41.0,32.0
1630995226.851,2.0,24.0
1630995227.032,21.0,24.0
1630995227.212,33.0,53.0
1630995227.441,32.0,20.0
1630995227.462,19.0,18.0
1630995227.708,30.0,17.0
1630995227.716,7.0,2.0
1630995227.863,5.0,52.0
1630995228.084,13.0,47.0
1630995228.269,30.0,41.0
1630995228.425,44.0,40.0
1630995228.449,4.0,49.0
1630995228.744,46.0,33.0
1630995228.814,12.0,26.0
1630995229.076,29.0,2.0
1630995229.371,9.0,3.0
1630995229.568,7.0,48.0
1630995229.863,44.0,24.0
1630995229.998,49.0,47.0
1630995230.256,1.0,49.0
1630995230.276,1.0,5.0
1630995230.358,24.0,19.0
1630995230.547,3.0,19.0
1630995230.669,30.0,30.0
1630995230.682,36.0,22.0
1630995230.85,29.0,44.0
1630995231.1,22.0,59.0
1630995231.296,44.0,43.0
1630995231.301,20.0,6.0
1630995231.51,46.0,5.0
1630995231.751,20.0,51.0
1630995231.759,40.0,19.0
1630995232.034,36.0,41.0
1630995232.153,17.0,2.0
1630995232.169,30.0,34.0
1630995232.362,24.0,24.0
1630995232.489,23.0,22.0
1630995232.583,45.0,35.0
1630995232.8,3.0,13.0
1630995232.886,48.0,12.0
1630995233.054,45.0,59.0
1630995233.115,12.0,15.0
1630995233.247,37.0,13.0
1630995233.509,27.0,26.0
1630995233.554,41.0,59.0
1630995233.64,9.0,17.0
1630995233.693,5.0,6.0
1630995233.914,12.0,6.0
1630995233.996,21.0,16.0
1630995234.25,43.0,47.0
1630995234.365,30.0,15.0
1630995234.422,8.0,56.0
1630995234.541,48.0,47.0
1630995234.549,32.0,15.0
1630995234.787,34.0,28.0
1630995234.873,28.0,5.0
1630995235.078,33.0,44.0
1630995235.312,25.0,29.0
1630995235.573,41.0,7.0
1630995235.717,3.0,31.0
1630995235.864,7.0,47.0
1630995236.119,5.0,27.0
1630995236.27,46.0,49.0
1630995236.422,9.0,27.0
1630995236.45,25.0,8.0
1630995236.721,22.0,55.0
1630995236.926,31.0,20.0
1630995237.118,24.0,45.0
1630995237.139,15.0,12.0
1630995237.241,38.0,17.0
1630995237.491,0.0,13.0
1630995237.737,25.0,36.0
1630995237.983,41.0,11.0
1630995238.023,46.0,29.0
1630995238.261,5.0,57.0
1630995238.29,48.0,19.0
1630995238.515,25.0,17.0
1630995238.638,39.0,22.0
1630995238.835,21.0,51.0
1630995238.88,31.0,33.0
1630995238.99,22.0,59.0
1630995239.273,40.0,34.0
1630995239.503,43.0,11.0
1630995239.638,45.0,40.0
1630995239.802,34.0,1.0
1630995239.851,14.0,50.0
1630995240.076,1.0,4.0
1630995240.125,11.0,52.0
1630995240.261,19.0,20.0
1630995240.367,0.0,39.0
1630995240.592,11.0,2.0
1630995240.883,6.0,28.0
1630995240.953,42.0,22.0
1630995241.022,41.0,56.0
1630995241.203,14.0,23.0
1630995241.252,21.0,14.0
1630995241.457,12.0,52.0
1630995241.477,19.0,38.0
1630995241.645,42.0,6.0
1630995241.76,13.0,10.0
1630995241.85,46.0,35.0
1630995241.928,4.0,50.0
1630995241.952,43.0,29.0
1630995242.112,37.0,54.0
1630995242.309,10.0,25.0
1630995242.44,43.0,31.0
1630995242.51,28.0,16.0
1630995242.69,37.0,49.0
1630995242.714,5.0,3.0
1630995242.87,6.0,7.0
1630995243.014,0.0,43.0
1630995243.181,33.0,22.0
1630995243.227,1.0,18.0
1630995243.464,21.0,43.0
1630995243.579,33.0,12.0
1630995243.677,17.0,50.0
1630995243.69,10.0,56.0
1630995243.964,9.0,28.0
1630995244.042,20.0,25.0
1630995244.239,13.0,51.0
1630995244.435,14.0,14.0
1630995244.574,1.0,11.0
1630995244.812,42.0,53.0
1630995245.005,19.0,33.0
1630995245.234,43.0,28.0
1630995245.398,47.0,10.0
1630995245.615,36.0,56.0
1630995245.803,40.0,27.0
1630995246.107,12.0,38.0
1630995246.209,29.0,28.0
1630995246.332,24.0,44.0
1630995246.357,46.0,38.0
1630995246.455,46.0,38.0
1630995246.672,10.0,58.0
1630995246.955,16.0,7.0
1630995247.209,27.0,13.0
1630995247.299,4.0,26.0
1630995247.373,29.0,55.0
1630995247.61,42.0,30.0
1630995247.823,34.0,8.0
1630995248.118,23.0,20.0
1630995248.286,2.0,43.0
1630995248.339,26.0,50.0
1630995248.516,46.0,30.0
1630995248.708,13.0,47.0
1630995248.765,31.0,34.0
1630995248.79,48.0,30.0
1630995249.081,24.0,29.0
1630995249.29,3.0,58.0
1630995249.31,21.0,42.0
1630995249.491,43.0,4.0
1630995249.622,29.0,1.0
1630995249.724,29.0,48.0
1630995249.937,41.0,18.0
1630995249.946,33.0,19.0
1630995250.204,6.0,57.0
1630995250.433,24.0,35.0
1630995250.531,22.0,30.0
1630995250.572,17.0,7.0
1630995250.724,49.0,41.0
1630995250.958,23.0,49.0
1630995251.146,41.0,42.0
1630995251.363,35.0,22.0
1630995251.42,22.0,39.0
1630995251.65,49.0,33.0
1630995251.863,29.0,19.0
1630995251.891,0.0,15.0
1630995252.146,8.0,30.0
1630995252.334,15.0,1.0
1630995252.625,23.0,34.0
1630995252.695,49.0,58.0
1630995252.723,47.0,1.0
1630995253.022,38.0,40.0
1630995253.227,15.0,16.0
1630995253.264,44.0,47.0
1630995253.44,5.0,6.0
1630995253.522,13.0,50.0
1630995253.592,21.0,25.0
1630995253.764,32.0,56.0
1630995254.034,13.0,54.0
1630995254.202,3.0,17.0
1630995254.473,28.0,23.0
1630995254.571,17.0,48.0
1630995254.768,5.0,17.0
1630995254.805,11.0,44.0
1630995255.018,9.0,21.0
1630995255.145,20.0,30.0
1630995255.198,30.0,28.0
1630995255.28,6.0,5.0
1630995255.419,41.0,31.0
1630995255.591,14.0,6.0
1630995255.874,11.0,54.0
1630995255.915,34.0,39.0
1630995256.029,21.0,55.0
1630995256.214,0.0,35.0
1630995256.394,26.0,59.0
1630995256.681,9.0,13.0
1630995256.845,19.0,58.0
1630995257.017,13.0,20.0
1630995257.136,49.0,5.0
1630995257.32,7.0,30.0
1630995257.439,49.0,46.0
1630995257.472,48.0,49.0
1630995257.627,22.0,59.0
1630995257.893,36.0,39.0
1630995258.094,10.0,14.0
1630995258.242,35.0,12.0
1630995258.36,46.0,46.0
1630995258.504,1.0,48.0
1630995258.61,33.0,22.0
1630995258.905,21.0,54.0
1630995259.192,48.0,32.0
1630995259.241,23.0,25.0
1630995259.282,42.0,8.0
1630995259.385,0.0,8.0
1630995259.475,10.0,18.0
1630995259.77,46.0,20.0
1630995260.044,36.0,22.0
1630995260.061,34.0,38.0
1630995260.335,40.0,23.0
1630995260.507,38.0,19.0
1630995260.573,15.0,3.0
1630995260.692,30.0,40.0
1630995260.929,48.0,33.0
1630995260.942,19.0,58.0
1630995261.151,12.0,21.0
1630995261.294,44.0,36.0
1630995261.511,21.0,0.0
1630995261.695,25.0,53.0
1630995261.777,7.0,34.0
1630995262.052,29.0,53.0
1630995262.331,20.0,33.0
1630995262.453,33.0,6.0
1630995262.519,43.0,54.0
1630995262.605,27.0,57.0
1630995262.748,14.0,35.0
1630995262.974,32.0,53.0
1630995263.154,38.0,12.0
1630995263.162,1.0,43.0
1630995263.289,9.0,49.0
1630995263.449,44.0,37.0
1630995263.707,27.0,59.0
1630995263.891,7.0,41.0
1630995263.982,6.0,14.0
1630995264.256,31.0,44.0
1630995264.269,19.0,35.0
1630995264.494,46.0,31.0
1630995264.534,41.0,10.0
1630995264.764,41.0,10.0
1630995264.854,38.0,3.0
1630995264.977,23.0,18.0
1630995265.264,49.0,33.0
1630995265.399,21.0,24.0
1630995265.501,31.0,13.0
1630995265.641,9.0,42.0
1630995265.739,13.0,59.0
1630995266.014,6.0,45.0
1630995266.042,2.0,46.0
1630995266.296,14.0,30.0
1630995266.55,42.0,46.0
1630995266.734,31.0,13.0
1630995266.988,25.0,27.0
1630995267.136,39.0,41.0
1630995267.144,19.0,38.0
1630995267.382,10.0,39.0
1630995267.468,21.0,46.0
1630995267.747,31.0,35.0
1630995267.857,42.0,1.0
1630995267.869,11.0,28.0
1630995267.91,16.0,34.0
1630995268.111,21.0,19.0
1630995268.128,15.0,56.0
1630995268.177,7.0,29.0
1630995268.238,34.0,31.0
1630995268.308,42.0,35.0
1630995268.541,32.0,14.0
1630995268.57,31.0,49.0
1630995268.771,34.0,15.0
1630995268.816,22.0,3.0
1630995269.049,25.0,32.0
1630995269.201,16.0,50.0
1630995269.459,11.0,32.0
1630995269.717,44.0,57.0
1630995269.725,49.0,15.0
1630995269.93,8.0,56.0
1630995270.123,35.0,34.0
1630995270.336,16.0,16.0
1630995270.475,16.0,56.0
1630995270.483,19.0,7.0
1630995270.713,13.0,38.0
1630995270.844,27.0,5.0
1630995270.852,26.0,47.0
1630995271.127,4.0,42.0
1630995271.311,29.0,35.0
1630995271.577,17.0,32.0
1630995271.688,17.0,11.0
1630995271.876,43.0,11.0
1630995272.085,36.0,46.0
1630995272.372,21.0,33.0
1630995272.527,6.0,59.0
1630995272.769,29.0,58.0
1630995272.896,37.0,10.0
1630995272.917,47.0,42.0
1630995273.163,41.0,8.0
1630995273.228,24.0,23.0
1630995273.519,38.0,50.0
1630995273.691,10.0,32.0
1630995273.859,26.0,47.0
1630995274.154,17.0,41.0
1630995274.216,39.0,43.0
1630995274.343,37.0,1.0
1630995274.445,36.0,5.0
1630995274.617,44.0,17.0
1630995274.646,24.0,33.0
1630995274.933,39.0,51.0
1630995275.023,3.0,19.0
1630995275.182,8.0,31.0
1630995275.33,32.0,51.0
1630995275.4,34.0,52.0
1630995275.527,34.0,5.0
1630995275.736,22.0,36.0
1630995275.871,22.0,44.0
1630995275.973,25.0,27.0
1630995276.092,15.0,34.0
1630995276.248,2.0,24.0
1630995276.403,28.0,52.0
1630995276.51,29.0,30.0
1630995276.719,47.0,7.0
1630995276.78,49.0,43.0
1630995277.038,35.0,13.0
1630995277.247,5.0,3.0
1630995277.419,4.0,18.0
1630995277.686,42.0,51.0
1630995277.772,9.0,4.0
1630995277.841,35.0,49.0
1630995277.845,7.0,3.0
1630995277.907,16.0,41.0
1630995278.095,2.0,29.0
1630995278.394,49.0,0.0
1630995278.657,31.0,5.0
1630995278.829,32.0,37.0
1630995278.939,17.0,49.0
1630995279.202,46.0,12.0
1630995279.23,6.0,28.0
1630995279.357,18.0,27.0
1630995279.394,37.0,28.0
1630995279.431,3.0,11.0
1630995279.681,27.0,5.0
1630995279.976,47.0,51.0
1630995280.271,17.0,42.0
1630995280.549,15.0,41.0
1630995280.566,36.0,52.0
1630995280.717,39.0,33.0
1630995280.963,30.0,4.0
1630995281.09,44.0,14.0
1630995281.098,9.0,45.0
1630995281.106,11.0,54.0
1630995281.184,8.0,58.0
1630995281.291,21.0,28.0
1630995281.414,26.0,6.0
1630995281.68,4.0,37.0
1630995281.811,33.0,1.0
1630995281.873,33.0,58.0
1630995281.905,9.0,51.0
1630995282.168,25.0,0.0
1630995282.176,35.0,17.0
1630995282.294,11.0,17.0
1630995282.495,18.0,32.0
1630995282.626,12.0,4.0
1630995282.84,35.0,54.0
1630995282.844,38.0,2.0
1630995282.884,4.0,43.0
1630995283.184,38.0,59.0
1630995283.241,4.0,5.0
1630995283.442,19.0,50.0
1630995283.589,33.0,27.0
1630995283.876,46.0,54.0
1630995283.978,8.0,11.0
1630995284.171,44.0,19.0
1630995284.228,21.0,53.0
1630995284.269,34.0,13.0
1630995284.433,26.0,6.0
1630995284.728,16.0,15.0
1630995284.794,33.0,15.0
1630995284.917,10.0,18.0
1630995285.154,33.0,51.0
1630995285.289,38.0,39.0
1630995285.33,27.0,23.0
1630995285.384,22.0,57.0
1630995285.425,33.0,3.0
1630995285.675,18.0,36.0
1630995285.683,28.0,46.0
1630995285.818,48.0,48.0
1630995286.076,2.0,50.0
1630995286.367,32.0,56.0
1630995286.432,8.0,56.0
1630995286.527,19.0,42.0
1630995286.609,14.0,12.0
1630995286.74,33.0,37.0
1630995286.826,39.0,3.0
1630995287.08,11.0,15.0
1630995287.215,16.0,25.0
1630995287.485,22.0,29.0
1630995287.67,32.0,13.0
1630995287.723,8.0,27.0
1630995287.871,28.0,56.0
1630995288.12,20.0,6.0
1630995288.325,33.0,14.0
1630995288.522,32.0,25.0
1630995288.596,39.0,21.0
1630995288.718,44.0,48.0
1630995288.735,46.0,58.0
1630995288.8,19.0,20.0
1630995288.87,1.0,46.0
1630995288.973,41.0,42.0
1630995289.018,29.0,17.0
1630995289.247,46.0,12.0
1630995289.313,24.0,48.0
1630995289.39,14.0,28.0
1630995289.395,41.0,43.0
1630995289.415,28.0,40.0
1630995289.468,23.0,46.0
1630995289.685,33.0,25.0
1630995289.694,30.0,26.0
1630995289.849,47.0,49.0
1630995289.927,12.0,35.0
1630995290.058,37.0,0.0
1630995290.21,19.0,15.0
1630995290.316,44.0,11.0
1630995290.382,44.0,29.0
1630995290.566,38.0,15.0
1630995290.808,35.0,10.0
1630995290.865,2.0,10.0
1630995291.103,20.0,45.0
1630995291.111,17.0,47.0
1630995291.152,31.0,34.0
1630995291.337,40.0,46.0
1630995291.345,24.0,13.0
1630995291.55,0.0,32.0
1630995291.742,47.0,23.0
1630995292.013,29.0,9.0
1630995292.148,2.0,48.0
1630995292.279,28.0,56.0
1630995292.311,47.0,39.0
1630995292.316,46.0,37.0
1630995292.52,0.0,1.0
1630995292.549,2.0,29.0
1630995292.807,44.0,6.0
1630995292.873,14.0,59.0
1630995292.889,49.0,46.0
1630995293.0,34.0,55.0
1630995293.143,15.0,46.0
1630995293.426,25.0,17.0
1630995293.655,10.0,10.0
1630995293.668,19.0,27.0
1630995293.688,47.0,31.0
1630995293.852,26.0,47.0
1630995293.893,28.0,34.0
1630995294.11,1.0,31.0
1630995294.409,30.0,40.0
1630995294.676,18.0,2.0
1630995294.823,5.0,34.0
1630995294.839,38.0,58.0
1630995295.118,5.0,32.0
1630995295.409,44.0,38.0
1630995295.614,0.0,53.0
1630995295.749,22.0,41.0
1630995295.818,37.0,42.0
1630995295.958,28.0,7.0
1630995296.105,15.0,42.0
1630995296.24,17.0,10.0
1630995296.474,49.0,49.0
1630995296.654,29.0,26.0
1630995296.81,8.0,50.0
1630995296.998,18.0,2.0
1630995297.261,16.0,8.0
1630995297.342,48.0,18.0
1630995297.601,11.0,20.0
1630995297.879,33.0,31.0
1630995297.965,41.0,41.0
1630995298.228,24.0,16.0
1630995298.346,17.0,7.0
1630995298.604,34.0,34.0
1630995298.67,27.0,11.0
1630995298.838,46.0,48.0
1630995298.867,11.0,42.0
1630995298.973,40.0,40.0
1630995299.215,41.0,23.0
1630995299.444,27.0,25.0
1630995299.555,47.0,20.0
1630995299.772,1.0,24.0
1630995299.895,47.0,34.0
1630995300.149,13.0,47.0
1630995300.403,2.0,58.0
1630995300.649,45.0,44.0
1630995300.833,32.0,17.0
1630995300.915,30.0,47.0
1630995300.935,26.0,46.0
1630995300.956,17.0,33.0
1630995301.054,10.0,32.0
1630995301.144,38.0,46.0
1630995301.382,15.0,9.0
1630995301.53,33.0,7.0
1630995301.739,26.0,47.0
1630995301.906,18.0,35.0
1630995302.157,30.0,31.0
1630995302.337,31.0,57.0
1630995302.578,17.0,8.0
1630995302.73,37.0,56.0
1630995302.824,33.0,26.0
1630995303.099,36.0,54.0
1630995303.275,15.0,2.0
1630995303.422,48.0,59.0
1630995303.603,19.0,57.0
1630995303.893,28.0,32.0
1630995304.16,31.0,1.0
1630995304.369,12.0,2.0
1630995304.656,15.0,6.0
1630995304.774,18.0,14.0
1630995304.828,48.0,57.0
1630995304.963,27.0,22.0
1630995305.168,33.0,16.0
1630995305.331,47.0,58.0
1630995305.561,4.0,0.0
1630995305.569,41.0,8.0
1630995305.799,8.0,21.0
1630995305.864,13.0,14.0
1630995305.913,18.0,54.0
1630995306.184,45.0,11.0
1630995306.339,24.0,25.0
1630995306.446,32.0,46.0
1630995306.638,8.0,56.0
1630995306.671,1.0,13.0
1630995306.966,28.0,31.0
1630995306.991,40.0,16.0
1630995307.233,10.0,29.0
1630995307.433,46.0,35.0
1630995307.63,8.0,8.0
1630995307.884,9.0,37.0
1630995307.921,31.0,51.0
1630995308.199,2.0,41.0
1630995308.24,36.0,45.0
1630995308.38,44.0,3.0
1630995308.511,6.0,59.0
1630995308.654,30.0,10.0
1630995308.748,47.0,40.0
1630995309.043,22.0,44.0
1630995309.158,17.0,57.0
1630995309.342,45.0,46.0
1630995309.498,23.0,42.0
1630995309.539,27.0,36.0
1630995309.711,19.0,19.0
1630995309.994,12.0,25.0
1630995310.236,17.0,22.0
1630995310.252,36.0,14.0
1630995310.285,23.0,30.0
1630995310.35,12.0,34.0
1630995310.416,6.0,44.0
1630995310.51,18.0,58.0
1630995310.53,1.0,29.0
1630995310.653,29.0,16.0
1630995310.657,40.0,22.0
1630995310.94,8.0,4.0
1630995310.977,29.0,9.0
1630995311.194,30.0,54.0
1630995311.215,32.0,45.0
1630995311.432,10.0,50.0
1630995311.682,20.0,52.0
1630995311.8,36.0,52.0
1630995312.026,9.0,35.0
1630995312.263,15.0,49.0
1630995312.276,29.0,19.0
1630995312.329,4.0,47.0
1630995312.39,1.0,16.0
1630995312.653,4.0,21.0
1630995312.657,9.0,9.0
1630995312.808,5.0,38.0
1630995313.005,25.0,48.0
1630995313.12,4.0,42.0
1630995313.362,41.0,26.0
1630995313.595,13.0,47.0
1630995313.71,28.0,33.0
1630995313.997,27.0,30.0
1630995314.189,17.0,11.0
1630995314.398,7.0,43.0
1630995314.615,47.0,34.0
1630995314.808,25.0,13.0
1630995314.967,40.0,42.0
1630995315.086,6.0,1.0
1630995315.332,11.0,19.0
1630995315.467,38.0,32.0
1630995315.533,10.0,6.0
1630995315.602,21.0,20.0
1630995315.86,14.0,34.0
1630995315.889,39.0,6.0
1630995316.131,40.0,36.0
1630995316.352,12.0,1.0
1630995316.491,35.0,5.0
1630995316.668,36.0,35.0
1630995316.934,1.0,35.0
1630995317.229,21.0,14.0
1630995317.475,24.0,51.0
1630995317.532,2.0,3.0
1630995317.639,12.0,55.0
1630995317.827,18.0,3.0
1630995317.97,6.0,45.0
1630995318.237,23.0,48.0
1630995318.487,26.0,18.0
1630995318.745,20.0,17.0
1630995318.818,5.0,45.0
1630995318.847,31.0,59.0
1630995318.851,11.0,30.0
1630995319.089,46.0,30.0
1630995319.331,9.0,24.0
1630995319.425,16.0,56.0
1630995319.466,26.0,31.0
1630995319.683,7.0,44.0
1630995319.896,49.0,17.0
1630995319.962,38.0,54.0
1630995320.15,38.0,42.0
1630995320.187,41.0,32.0
1630995320.367,18.0,21.0
1630995320.465,42.0,40.0
1630995320.678,12.0,10.0
1630995320.961,25.0,50.0
1630995320.978,37.0,53.0
1630995321.154,20.0,53.0
1630995321.211,20.0,59.0
1630995321.277,22.0,36.0
1630995321.412,8.0,56.0
1630995321.637,43.0,22.0
1630995321.928,41.0,33.0
1630995322.112,33.0,10.0
1630995322.26,8.0,0.0
1630995322.387,1.0,25.0
1630995322.67,33.0,58.0
1630995322.858,9.0,3.0
1630995322.944,45.0,21.0
1630995322.989,44.0,20.0
1630995323.03,8.0,49.0
1630995323.296,2.0,16.0
1630995323.333,0.0,10.0
1630995323.366,6.0,12.0
1630995323.542,22.0,57.0
1630995323.575,31.0,40.0
1630995323.645,1.0,1.0
1630995323.726,4.0,31.0
1630995323.825,19.0,16.0
1630995324.12,4.0,16.0
1630995324.136,5.0,29.0
1630995324.149,47.0,3.0
1630995324.247,25.0,16.0
1630995324.427,6.0,14.0
1630995324.448,18.0,8.0
1630995324.673,49.0,53.0
1630995324.911,29.0,55.0
1630995325.156,41.0,46.0
1630995325.406,9.0,12.0
1630995325.673,25.0,55.0
1630995325.8,40.0,33.0
1630995326.046,2.0,0.0
1630995326.086,10.0,50.0
1630995326.258,0.0,43.0
1630995326.34,34.0,38.0
1630995326.365,18.0,36.0
1630995326.562,4.0,29.0
1630995326.57,4.0,6.0
1630995326.746,30.0,15.0
1630995326.922,32.0,33.0
1630995327.049,24.0,16.0
1630995327.225,45.0,1.0
1630995327.504,23.0,45.0
1630995327.692,7.0,9.0
1630995327.721,37.0,12.0
1630995328.016,29.0,17.0
